(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(49077, 90, 5);300;ש;49077;(1, 33, 18, 19, 49077);אשר;2;13076;(1, 33, 18, 6, 13076);6;ויבא יעקב שלם עיר שכם אשר בארץ כנען בבאו מפדן ארם ויחן את פני העיר
(49077, 90, 5);40;ם;49167;(1, 33, 20, 6, 49167);שם;2;13102;(1, 33, 20, 2, 13102);2;ויצב שם מזבח ויקרא לו אל אלהי ישראל
(49077, 90, 5);6;ו;49257;(1, 34, 2, 29, 49257);ויקח;1;13127;(1, 34, 2, 9, 13127);9;וירא אתה שכם בן חמור החוי נשיא הארץ ויקח אתה וישכב אתה ויענה
(49077, 90, 5);1;א;49347;(1, 34, 4, 27, 49347);את;1;13152;(1, 34, 4, 9, 13152);9;ויאמר שכם אל חמור אביו לאמר קח לי את הילדה הזאת לאשה
(49077, 90, 5);30;ל;49437;(1, 34, 6, 21, 49437);לדבר;1;13178;(1, 34, 6, 7, 13178);7;ויצא חמור אבי שכם אל יעקב לדבר אתו
