(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(42428, -71, 4);1;א;42428;(1, 30, 21, 15, 42428);ותקרא;5;11310;(1, 30, 21, 4, 11310);4;ואחר ילדה בת ותקרא את שמה דינה
(42428, -71, 4);5;ה;42357;(1, 30, 20, 16, 42357);אלהים;3;11291;(1, 30, 20, 4, 11291);4;ותאמר לאה זבדני אלהים אתי זבד טוב הפעם יזבלני אישי כי ילדתי לו ששה בנים ותקרא את שמו זבלון
(42428, -71, 4);200;ר;42286;(1, 30, 18, 19, 42286);שכרי;3;11273;(1, 30, 18, 5, 11273);5;ותאמר לאה נתן אלהים שכרי אשר נתתי שפחתי לאישי ותקרא שמו יששכר
(42428, -71, 4);50;נ;42215;(1, 30, 16, 62, 42215);בני;2;11255;(1, 30, 16, 16, 11255);16;ויבא יעקב מן השדה בערב ותצא לאה לקראתו ותאמר אלי תבוא כי שכר שכרתיך בדודאי בני וישכב עמה בלילה הוא
