(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(28659, 23, 5);300;ש;28659;(1, 23, 8, 16, 28659);יש;2;7649;(1, 23, 8, 5, 7649);5;וידבר אתם לאמר אם יש את נפשכם לקבר את מתי מלפני שמעוני ופגעו לי בעפרון בן צחר
(28659, 23, 5);40;מ;28682;(1, 23, 8, 39, 28682);שמעוני;2;7656;(1, 23, 8, 12, 7656);12;וידבר אתם לאמר אם יש את נפשכם לקבר את מתי מלפני שמעוני ופגעו לי בעפרון בן צחר
(28659, 23, 5);6;ו;28705;(1, 23, 9, 1, 28705);ויתן;1;7662;(1, 23, 9, 1, 7662);1;ויתן לי את מערת המכפלה אשר לו אשר בקצה שדהו בכסף מלא יתננה לי בתוככם לאחזת קבר
(28659, 23, 5);1;א;28728;(1, 23, 9, 24, 28728);אשר;1;7669;(1, 23, 9, 8, 7669);8;ויתן לי את מערת המכפלה אשר לו אשר בקצה שדהו בכסף מלא יתננה לי בתוככם לאחזת קבר
(28659, 23, 5);30;ל;28751;(1, 23, 9, 47, 28751);לי;1;7675;(1, 23, 9, 14, 7675);14;ויתן לי את מערת המכפלה אשר לו אשר בקצה שדהו בכסף מלא יתננה לי בתוככם לאחזת קבר
