(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(6039, -30, 5);300;ש;6039;(1, 5, 15, 20, 6039);וששים;3;1612;(1, 5, 15, 5, 1612);5;ויחי מהללאל חמש שנים וששים שנה ויולד את ירד
(6039, -30, 5);40;מ;6009;(1, 5, 14, 26, 6009);מאות;1;1605;(1, 5, 14, 8, 1605);8;ויהיו כל ימי קינן עשר שנים ותשע מאות שנה וימת
(6039, -30, 5);6;ו;5979;(1, 5, 13, 57, 5979);ובנות;1;1597;(1, 5, 13, 14, 1597);14;ויחי קינן אחרי הולידו את מהללאל ארבעים שנה ושמנה מאות שנה ויולד בנים ובנות
(6039, -30, 5);1;א;5949;(1, 5, 13, 27, 5949);ארבעים;1;1590;(1, 5, 13, 7, 1590);7;ויחי קינן אחרי הולידו את מהללאל ארבעים שנה ושמנה מאות שנה ויולד בנים ובנות
(6039, -30, 5);30;ל;5919;(1, 5, 12, 26, 5919);מהללאל;3;1583;(1, 5, 12, 7, 1583);7;ויחי קינן שבעים שנה ויולד את מהללאל
