(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(51259, 1, 5);300;ש;51259;(1, 35, 8, 46, 51259);שמו;1;13659;(1, 35, 8, 12, 13659);12;ותמת דברה מינקת רבקה ותקבר מתחת לבית אל תחת האלון ויקרא שמו אלון בכות
(51259, 1, 5);40;מ;51260;(1, 35, 8, 47, 51260);שמו;2;13659;(1, 35, 8, 12, 13659);12;ותמת דברה מינקת רבקה ותקבר מתחת לבית אל תחת האלון ויקרא שמו אלון בכות
(51259, 1, 5);6;ו;51261;(1, 35, 8, 48, 51261);שמו;3;13659;(1, 35, 8, 12, 13659);12;ותמת דברה מינקת רבקה ותקבר מתחת לבית אל תחת האלון ויקרא שמו אלון בכות
(51259, 1, 5);1;א;51262;(1, 35, 8, 49, 51262);אלון;1;13660;(1, 35, 8, 13, 13660);13;ותמת דברה מינקת רבקה ותקבר מתחת לבית אל תחת האלון ויקרא שמו אלון בכות
(51259, 1, 5);30;ל;51263;(1, 35, 8, 50, 51263);אלון;2;13660;(1, 35, 8, 13, 13660);13;ותמת דברה מינקת רבקה ותקבר מתחת לבית אל תחת האלון ויקרא שמו אלון בכות
